ID_REF	GSM861609	GSM861610	GSM861611	GSM861612	GSM861613	GSM861615
10347948	2.737769	2.634335	2.584373	2.278918	2.590889	2.393024
10347968	4.590835	4.770545	4.767401	4.386313	4.658259	4.82856
10347970	7.487574	7.616865	7.511517	7.740089	7.394992	7.636449
10347980	8.906281	8.693844	8.639338	8.51006	8.583717	8.634337
10347988	4.923512	5.107263	4.960902	5.140146	5.095394	5.082868
10347992	2.644398	2.503686	2.685611	2.497803	2.446099	2.575169
10348000	4.037135	4.021943	3.999918	3.867115	3.837175	4.014178
10348004	8.573239	8.408203	8.576884	8.885771	8.859828	9.005583
10348030	7.885299	8.288271	8.245387	8.155254	8.001904	7.814782
10348032	5.919472	5.8148	5.757079	5.918467	5.798676	5.883211
10348062	5.010323	5.070682	5.150481	4.807156	4.921674	4.992694
10348070	5.724952	5.511389	5.588396	5.699728	6.025428	5.698049
10348072	4.823773	5.042945	4.797865	4.868061	5.042465	5.021475
10348074	5.571857	5.403152	5.369144	5.659851	5.07104	5.395607
10348076	5.387046	5.391673	5.363723	5.371805	5.140638	5.31103
10348078	10.13178	10.19481	10.14339	10.2585	10.35797	10.24577
10348087	7.335891	7.384438	7.276987	7.275325	7.21047	7.361547
10348096	6.633985	6.692904	6.730001	6.75193	6.650738	6.672875
10348119	3.499794	3.571411	3.641538	3.48655	3.385025	3.397368
10348131	4.763021	4.78061	4.810257	4.733755	4.805362	4.619451
10348144	4.415356	4.486235	4.478874	4.366361	4.525047	4.756225
10348150	3.285198	3.411492	3.315767	3.3001	3.415075	3.601399
10348166	4.251236	4.482025	4.460991	4.402579	4.441079	4.513727
10348180	7.597937	7.496504	7.504991	7.532976	7.569788	7.520645
10348194	4.541753	3.952154	4.299017	4.194395	4.189894	4.123236
10348201	7.604125	7.64325	7.481048	7.711257	7.812909	7.676714
10348234	4.136307	3.871021	4.101506	3.893163	4.003546	4.034885
10348240	4.123154	4.250796	4.381423	4.083504	4.285807	4.148606
10348244	4.165135	4.243633	4.188141	4.276622	4.254025	4.567728
10348277	6.481927	6.470562	6.468927	6.708459	6.641005	6.638208
10348299	3.717375	3.705447	3.8331	3.784763	3.787372	3.639655
10348301	3.79199	4.17312	4.032951	3.956442	4.034205	4.043035
10348321	7.226245	7.261334	7.254462	7.380244	7.470953	7.438595
10348354	3.493925	3.505296	3.465566	3.602823	3.530359	3.438505
10348376	3.682966	3.531802	3.621309	3.520882	3.736447	4.084707
10348378	3.027058	3.189749	2.938898	3.256077	3.156245	3.209281
10348410	2.318406	2.181941	2.528148	2.464396	2.566477	2.737319
10348420	3.398772	3.898357	3.797926	3.413238	3.790761	3.769316
10348424	6.025944	6.013605	6.001379	5.821706	5.930274	6.08126
10348432	7.456955	7.493546	7.700615	7.274881	7.578639	7.581946
10348451	4.448218	4.448218	4.47022	4.451491	4.656501	4.549893
10348456	8.252997	8.164289	8.177963	8.306261	8.151006	8.146173
10348468	4.539936	4.26096	4.444947	4.517076	4.387533	4.319556
10348471	4.995018	5.047888	5.313469	4.998515	5.172933	5.008372
10348489	6.26625	6.390436	6.522426	6.138534	6.32293	6.328797
10348493	5.325581	5.425933	5.351392	5.277306	5.317272	5.466596
10348521	3.229121	2.887229	2.918028	2.928014	3.034982	3.012803
10348537	3.957889	4.011165	4.178645	4.085946	4.014203	3.847203
10348547	5.780296	5.538308	5.645193	5.775127	5.674053	5.657854
10348556	3.373551	3.975416	3.474373	3.676379	3.735789	3.482008
10348558	5.554277	5.53338	5.409525	5.416829	5.195628	5.179306
10348570	5.515517	5.373403	5.719589	5.359078	5.357881	5.402385
10348580	3.700138	3.688748	3.949078	3.643153	3.820927	3.748899
10348590	4.766054	4.627476	4.673639	4.670422	4.727798	4.632834
10348600	5.480499	5.730131	5.676445	5.66673	5.698771	5.779118
10348618	6.875437	6.760176	6.858678	6.834009	6.842868	6.718095
10348632	6.196157	6.089875	6.26655	6.137795	6.111003	6.002512
10348635	3.970647	3.834689	3.971513	4.051221	4.06586	4.041751
10348637	3.624939	3.672345	3.759605	3.524916	3.56623	3.569337
10348639	4.039906	4.39327	4.173737	4.187794	4.346316	4.555531
10348641	4.677812	4.788645	4.967956	4.814736	5.20267	4.942418
10348643	4.540251	4.111454	4.174914	4.281065	4.117907	4.312001
10348645	4.525076	4.645221	4.676432	4.422386	4.509068	4.472933
10348653	6.683621	6.643508	6.785322	6.862083	6.98241	6.822201
10348664	5.286105	5.24147	5.50003	5.061715	5.242437	5.233342
10348666	5.255414	5.231066	5.090109	5.091829	4.972205	5.318154
10348670	6.503005	6.334939	6.53066	6.327122	6.297665	6.37201
10348682	5.954174	5.841774	5.945333	5.748287	6.139909	5.72676
10348697	5.004865	5.236681	5.419308	5.239057	5.209871	5.232855
10348702	3.929762	4.100965	4.03451	3.648339	4.079812	3.956145
10348713	4.737015	5.020855	5.055193	4.80431	4.62023	4.768075
10348739	6.217922	6.264492	6.228682	5.816104	5.837879	5.785674
10348775	8.214881	8.215652	8.116908	8.216386	7.986671	8.028745
10348789	3.69723	3.505996	3.402586	3.495522	3.412472	3.246573
10348791	4.310272	4.310272	4.449942	4.235146	4.260321	4.356036
10348817	9.500064	9.545997	9.350915	9.641575	9.385386	9.392468
10348829	4.991584	5.200991	4.933058	5.011184	4.898308	4.870938
10348858	5.157049	5.318631	5.495537	5.386807	5.490464	5.647891
10348864	3.028207	3.216482	3.313905	3.340368	3.288092	3.169365
10348866	7.519258	7.539953	7.317945	7.672594	7.337559	7.322576
10348879	6.958677	7.036948	6.826449	6.844044	6.947985	6.924565
10348889	5.887108	5.958539	5.973526	5.744233	5.931855	5.907273
10348896	2.838521	2.957141	3.189151	3.040527	3.07682	3.180713
10348902	2.834952	2.907881	3.09538	3.155792	3.305682	3.174809
10348906	4.888092	4.875915	5.056703	4.851661	5.077205	5.410812
10348910	4.449136	4.685212	4.578388	4.399625	4.428492	4.547231
10348917	4.239304	4.093309	4.149668	4.165314	4.152932	3.896352
10348924	11.73348	11.75904	11.65226	11.57404	11.54472	11.59005
10348927	1.550061	1.683675	1.367677	2.365713	1.649071	1.545822
10348929	10.23086	10.12534	9.948763	10.55235	10.42436	10.45298
10348932	4.786564	4.803559	4.775946	4.884119	4.654921	4.760858
10348943	1.405765	1.389257	1.245121	1.160606	1.138976	1.256992
10348945	3.521122	3.332663	4.058735	3.417692	3.207816	3.685187
10348947	1.735709	1.617509	1.736517	1.886516	2.041902	1.976719
10348963	2.260067	2.11563	2.147133	2.221197	2.402174	2.451555
10348983	3.025562	2.978835	2.968087	3.186567	3.034707	2.954871
10348992	1.514128	1.42287	1.687871	1.449339	2.016647	2.061616
10348994	1.817646	1.792489	1.818982	1.865701	2.082784	1.93594
10348996	2.114467	2.285125	2.298011	2.518451	2.869153	2.557174
10348999	3.997269	3.965935	3.870207	4.021722	3.62772	3.850589
10349014	8.9178	8.892015	8.73704	8.99241	8.740635	8.628061
10349016	5.901506	5.943037	5.809597	6.035741	5.759391	5.819936
10349049	7.986309	8.246795	8.115096	8.042324	7.859332	7.791641
10349051	4.580201	4.622462	4.659923	4.619461	4.492965	4.608428
10349065	4.737932	4.531348	4.854157	5.105028	5.190895	5.171326
10349081	5.843542	5.917602	5.990262	5.746312	5.726307	5.763171
10349100	9.546732	9.644449	9.486697	9.593613	9.125204	9.235703
10349102	3.269179	3.519334	3.629704	3.393681	3.570372	3.51521
10349108	2.535016	2.521809	2.641731	2.477549	2.748531	2.592815
10349118	2.300803	1.968448	2.213281	2.20813	2.346339	2.213281
10349129	2.251331	2.285188	2.307189	2.433248	2.398329	2.179431
10349138	1.658466	1.694019	1.626741	1.651525	1.684412	1.674379
10349147	1.439426	1.619435	1.619435	1.619435	1.811374	1.825503
10349157	2.625917	2.579603	2.41468	2.279448	2.531637	2.759463
10349166	2.201215	2.218116	2.102364	2.073435	2.33063	2.200904
10349174	3.592944	3.725843	3.919501	3.693113	3.889147	3.691539
10349184	3.739112	3.91853	3.701966	3.346696	3.432694	3.538815
10349206	1.82913	1.814653	1.694439	2.042812	1.879842	1.709583
10349208	2.856376	2.957299	3.118389	2.919437	2.883187	2.942517
10349233	1.886381	1.582785	1.6152	1.627047	1.801042	1.584855
10349237	1.981272	1.758664	1.942935	2.019953	2.337068	1.796764
10349239	6.796454	6.663718	6.371113	6.967923	6.70909	6.606887
10349249	8.137107	8.203188	8.105997	8.258316	8.202143	8.224981
10349295	4.650006	4.684963	4.715835	4.488845	4.600689	4.57605
10349314	4.347671	4.640961	4.519873	4.482081	4.751406	4.705623
10349316	6.262114	6.283829	6.205795	6.37974	6.208695	6.28976
10349319	3.288818	2.974669	3.24653	3.525486	3.66586	3.236573
10349333	4.996355	5.033056	4.992315	4.812783	5.05791	4.674363
10349340	4.90581	5.105519	5.105055	4.935423	5.056342	5.036418
10349345	4.960138	5.15645	5.380368	5.379459	5.685868	5.937196
10349348	6.18695	6.110775	6.168591	6.153055	6.240798	6.157336
10349376	2.662714	2.476796	3.015206	2.348853	2.729366	2.869962
10349378	3.394161	3.540437	3.677022	3.326298	3.375518	3.673604
10349383	8.146996	8.096294	7.935515	8.220391	8.027956	7.939454
10349401	3.441998	3.65503	3.609987	3.460692	3.388894	3.565139
10349404	6.825737	6.732617	6.713163	6.79497	6.830796	6.870113
10349427	4.285007	4.115655	3.920415	3.942944	4.099463	4.135317
10349429	4.923245	5.101903	5.060585	5.015278	5.072579	4.992203
10349431	2.908705	2.8841	3.06893	2.735509	2.879118	2.928344
10349442	7.617768	7.841955	7.746886	8.002409	7.605865	7.626288
10349453	7.043273	6.996868	6.828306	6.993457	6.861062	6.87417
10349478	11.49201	11.44289	11.32886	11.34972	11.2966	11.37197
10349480	7.079835	7.218548	7.253145	7.275712	7.377263	7.373774
10349510	3.385772	3.444271	3.352711	3.317864	3.835508	3.584961
10349512	7.669369	7.707898	7.657805	7.855175	7.586831	7.620634
10349527	2.715014	3.148413	2.822195	2.601049	2.697783	2.936415
10349529	3.508389	3.336195	3.556448	3.979547	4.093169	3.735326
10349559	5.621565	5.693842	5.868804	5.813406	5.888941	5.810572
10349562	4.695333	5.038741	4.871535	4.853473	4.530505	4.684815
10349569	3.493654	3.246726	3.505127	3.558887	3.042192	3.930692
10349571	3.021697	2.911994	3.085885	2.9098	3.267718	2.699386
10349580	4.202813	4.159015	4.159015	4.157554	4.27801	4.170809
10349593	4.494195	4.514256	4.63418	4.526423	4.48192	4.561953
10349603	2.101325	2.361956	2.369848	2.347353	2.38654	2.205357
10349610	6.841689	6.827321	6.823437	6.858949	6.84139	6.822439
10349634	2.21841	2.238613	2.161853	1.930403	2.324331	2.632492
10349637	3.751182	3.264415	3.432647	3.332304	3.439144	3.344689
10349644	4.518703	4.511991	4.428437	4.354172	4.398613	4.769348
10349648	2.58912	2.928923	2.783139	2.628705	2.754085	2.817967
10349661	3.721244	3.76997	3.74542	3.65431	3.511407	3.750233
10349671	3.661808	3.604623	3.824819	3.508529	3.595638	3.735865
10349694	3.588265	3.575805	3.766659	3.561819	3.645783	3.615353
10349711	6.854121	6.87079	6.865955	6.679829	6.77034	6.913578
10349724	4.482452	4.616651	4.377264	4.380351	4.624131	4.248744
10349733	8.338981	8.378285	8.132937	8.712498	8.490728	8.347883
10349744	5.478095	5.587403	5.642819	5.393622	5.687429	5.31835
10349752	7.297224	7.52833	6.996893	7.166079	7.251566	7.048851
10349761	2.268521	2.466763	2.566432	2.336316	2.42503	2.296314
10349769	2.948514	3.110961	3.23006	3.225728	3.435268	3.050844
10349771	3.850215	4.215025	4.216597	4.024937	4.425924	4.011618
10349773	4.909556	4.810908	4.50496	4.689877	4.941518	5.171408
10349782	4.986493	4.956772	5.532261	5.003635	5.00952	5.397972
10349791	1.026599	1.151654	1.37461	1.233841	1.139199	1.274354
10349793	6.105822	6.084526	6.040384	6.102381	5.909432	5.835063
10349809	7.654595	7.612353	7.514987	7.64089	7.65268	7.697923
10349821	4.935555	4.633325	4.589918	4.918911	4.480458	4.87287
10349826	4.621779	4.84383	4.988334	4.701793	4.386648	4.725533
10349828	6.316344	6.363736	6.437355	6.259408	6.08217	6.340613
10349832	5.793451	5.565176	5.42071	5.716662	5.2932	5.196744
10349834	6.185895	6.302507	6.359296	6.301533	6.606712	6.673191
10349868	6.341761	6.271486	6.128366	6.279942	6.425746	6.26827
10349872	4.592944	4.526282	4.743162	4.694461	4.745919	4.610473
10349876	4.598331	4.8718	4.794827	5.169664	5.090778	5.421281
10349904	4.553049	4.836983	4.619689	4.795941	4.795841	4.815917
10349913	5.117528	5.181164	5.271889	5.257755	5.340867	5.295086
10349922	4.794725	4.785617	5.065794	4.669745	4.840182	5.008841
10349932	4.927505	4.907237	5.278233	4.603091	4.33811	4.691574
10349943	1.289262	1.152571	1.161836	1.020289	1.533084	1.378202
10349945	4.747063	4.754786	4.83572	4.680981	4.878999	4.731741
10349947	4.260207	3.880599	4.408488	3.769978	3.98975	4.218961
10349951	3.673614	3.268116	3.730967	3.651321	3.434021	3.27444
10349953	3.251706	3.18204	3.265035	3.272615	3.081784	3.156353
10349968	4.215866	4.108361	4.128739	4.018906	4.091774	4.162012
10349980	5.106552	5.287809	5.201828	5.079635	5.149212	4.979917
10349993	4.598385	4.381831	4.581266	4.447647	4.604034	4.534309
10349997	2.823529	3.003439	2.789777	2.754931	3.098299	3.113057
10350003	6.880521	6.671456	6.519369	6.70459	6.600048	6.735218
10350015	8.108218	7.903275	7.917933	7.723249	7.778996	7.834763
10350024	5.445652	5.50177	5.472908	5.823407	5.621132	5.595332
10350039	6.26792	6.104496	5.832919	6.138739	6.053734	6.064217
10350044	10.07477	9.919977	9.936548	9.838527	9.77799	9.810001
10350046	9.640059	9.545057	9.467515	9.570178	9.573339	9.594738
10350077	4.629814	4.525208	4.642282	4.467209	4.538023	4.741666
10350090	4.718879	4.822179	4.873415	4.748528	4.78757	4.82025
10350099	5.228056	5.348583	5.46788	5.172817	5.359849	5.238245
10350102	4.801728	4.837675	4.932349	4.835738	4.836444	4.956416
10350113	7.932907	7.797637	7.680627	7.712803	7.655399	7.804173
10350123	4.860037	4.850328	4.892794	4.796258	4.656382	4.874869
10350128	3.615907	3.869386	3.70084	4.040706	3.883813	3.901119
10350136	8.2601	8.248418	8.097912	7.876296	7.845808	7.854343
10350146	7.174319	7.128236	7.309844	7.110986	7.03826	7.08747
10350149	4.861649	4.740166	4.726669	4.618677	4.721455	4.778918
10350159	4.553682	4.473122	4.669339	4.673358	4.634609	4.578526
10350173	4.238549	4.311756	4.615051	4.414603	4.447564	4.322896
10350188	6.523546	6.247838	6.47641	6.312638	6.355875	6.405735
10350197	4.673648	5.022773	4.768878	4.725627	4.763543	4.648857
10350199	3.961425	4.162769	4.148312	4.070222	3.926594	4.09905
10350247	6.816287	6.890572	6.935745	6.565206	6.587802	6.601787
10350286	5.33068	5.133282	5.294054	5.423954	5.526536	5.519856
10350297	5.618774	5.639336	5.526988	5.564103	5.766745	5.67375
10350329	2.30879	2.373686	2.351422	2.350488	2.53508	2.467633
10350331	6.113935	6.003537	5.954543	6.067185	6.048265	5.9067
10350335	7.299272	7.52707	7.44611	7.522919	7.228871	7.196148
10350337	3.234107	3.353037	3.53105	3.366935	3.649831	3.580404
10350339	1.784368	2.391733	2.206622	2.167653	2.200833	1.928726
10350341	5.606481	5.814514	5.94578	6.396081	6.306848	6.190084
10350343	3.790867	3.876579	3.689678	3.720114	3.727173	3.702959
10350349	5.629424	5.654559	5.77045	5.698236	5.651767	5.629861
10350377	6.858521	6.72788	6.691217	7.056076	6.719941	6.706738
10350392	6.243612	6.461356	6.322779	6.20604	6.225811	6.303675
10350425	2.022495	2.051539	2.094732	1.960739	1.962477	1.935145
10350438	3.724594	3.608925	3.928194	4.260891	4.192261	4.368789
10350471	2.026353	1.980819	2.038474	2.069846	2.179945	1.655233
10350473	2.070934	2.218239	2.287803	2.102283	2.474113	2.509518
10350478	8.956825	8.965677	8.823239	8.972432	8.904706	8.881658
10350489	6.458272	6.150236	6.259858	6.59271	6.295857	6.335465
10350502	2.360132	2.379365	2.61381	1.979661	2.671082	2.204145
10350504	4.846741	4.996924	4.79809	5.287933	5.053876	5.039062
10350506	3.03765	3.026713	3.254049	2.84497	2.961142	3.076244
10350516	6.814699	6.772723	6.329752	7.239037	7.033699	6.780595
10350530	2.658829	2.79904	2.647428	2.491934	2.701568	2.690167
10350535	7.59039	7.688286	7.510645	7.99952	7.804333	7.696313
10350590	2.92714	2.852456	2.618515	3.566397	2.823274	2.426093
10350592	5.004901	5.064985	5.126082	4.950766	4.92482	5.020627
10350594	8.504779	8.618864	8.502061	8.959942	8.744474	8.833736
10350614	6.262504	6.274823	6.288544	6.325583	6.256787	6.323221
10350630	4.391933	4.483352	4.159749	4.484433	4.684959	4.480595
10350646	6.807403	6.739	6.687441	6.904765	6.812981	6.917382
10350668	3.53404	3.415272	3.608262	3.706207	3.506196	3.573285
10350681	1.797454	1.850336	2.024693	1.848625	1.779091	1.757546
10350684	6.943696	6.978249	6.94817	7.073656	6.673951	6.550014
10350689	4.320646	4.412547	4.559097	3.651488	4.597643	4.27157
10350697	5.990335	6.271743	6.269769	5.937362	5.883948	6.095891
10350710	2.361205	2.477508	2.394446	2.399151	2.381435	2.522978
10350723	2.625875	2.242796	2.011166	2.111218	2.069247	2.171328
10350725	5.177524	5.203537	5.32468	4.515126	4.969641	4.770805
10350733	7.764882	7.644546	7.692265	7.387811	7.292879	7.036467
10350742	5.197611	5.412374	5.487684	5.6153	5.406704	5.259795
10350749	5.715511	5.902623	6.013275	5.459795	5.891185	5.790738
10350751	4.030377	3.767714	3.705173	3.883021	3.858169	3.554854
10350753	7.442309	7.413414	7.496696	7.469395	7.269752	7.563029
10350758	6.201756	6.351816	6.494422	6.705158	6.60942	6.68121
10350760	4.544849	4.740891	4.391809	4.788368	4.708488	4.853458
10350766	6.886358	6.642239	6.815122	6.834525	6.882415	6.964445
10350777	6.16818	6.139542	6.036169	6.114498	6.052912	5.976779
10350790	5.079926	5.0364	5.157433	4.883317	5.145665	5.155399
10350792	7.359549	7.313372	7.211198	7.32108	7.25512	7.315573
10350800	6.085866	6.078134	5.951114	5.988481	5.899827	5.894645
10350806	3.833899	3.611669	3.756242	3.447254	4.046494	3.643007
10350816	8.552163	8.531227	8.605125	8.438498	8.339491	8.395348
10350819	8.994837	9.000951	8.936794	9.271388	8.938804	9.020988
10350823	7.305907	7.184286	7.156953	7.22605	7.365259	7.170783
10350838	8.398904	8.48788	8.229364	8.861918	8.577798	8.488983
10350840	3.366171	3.28062	3.38699	4.208098	3.889885	4.112514
10350846	2.457097	2.510489	2.49534	2.524942	2.404344	2.595941
10350848	7.280675	7.248291	7.308772	6.818876	6.959933	6.903434
10350853	4.965682	4.968633	5.109845	4.790342	4.720885	4.941378
10350864	3.847357	4.024581	3.906195	3.800197	4.002969	3.965253
10350894	4.183671	4.279719	4.389616	4.238556	4.385994	4.130436
10350896	5.882545	5.95476	5.985264	5.919519	6.027498	5.939005
10350921	1.395777	1.588099	1.551316	1.224607	1.783029	1.420765
10350923	6.137449	6.150477	6.075099	6.402402	6.280689	6.200351
10350948	5.676039	5.961486	5.707463	5.635526	5.711253	5.677169
10350951	3.92228	3.931774	4.077281	3.620733	3.711644	3.779733
10350975	4.551633	4.443748	4.494067	4.393713	4.363268	4.576746
10350977	3.985082	3.865898	3.922277	4.047259	4.059795	4.151917
10350985	5.220987	5.266742	5.481263	5.953454	5.64821	5.519358
10350990	7.568085	7.416993	7.4865	7.626828	7.463535	7.512699
10350992	7.976133	7.948071	7.941082	7.913109	7.886081	7.825264
10351013	7.701789	7.492431	7.279072	7.540381	7.537744	7.405465
10351015	4.134367	4.187276	4.299335	4.038888	4.168909	4.058444
10351026	7.267032	7.338403	7.241704	7.643691	7.625115	7.627322
10351035	6.572537	6.474103	6.717275	6.91913	7.001918	7.148575
10351037	7.443369	7.496716	7.644737	8.127532	7.859408	8.02342
10351039	2.954181	2.990043	2.896641	3.638322	3.025857	3.177037
10351041	4.260528	4.387177	4.306825	5.073865	4.741773	5.30991
10351043	3.08247	3.151589	3.139287	3.975682	3.536695	3.742626
10351045	3.091017	3.582783	3.525892	3.709446	3.53302	3.437617
10351047	4.681067	4.675582	4.522848	4.452039	4.450821	4.486368
10351056	3.60171	3.641329	3.673816	3.659908	3.87813	3.667192
10351063	6.495646	6.70602	6.719213	6.522976	6.614371	6.62623
10351065	2.142102	2.223671	2.301138	1.949497	2.147073	2.18982
10351095	2.857333	2.860076	2.755501	2.723877	2.992408	2.860076
10351099	3.474679	3.484543	3.199038	3.140407	3.193129	3.261802
10351107	4.961377	4.997631	4.915377	5.037452	5.021628	5.006025
